type_category_name,type_family_name,type_type_name
"Structural Framing",STR_SHS,"SHS60x60x3.6 #"
"Structural Framing",STR_SHS,SHS60x60x4
"Structural Framing",STR_SHS,SHS60x60x5
"Structural Framing",STR_SHS,SHS60x60x6.3
"Structural Framing",STR_SHS,"SHS60x60x7.1 #"
"Structural Framing",STR_SHS,SHS60x60x8
"Structural Framing",STR_SHS,"SHS650x650x16 #"
"Structural Framing",STR_SHS,"SHS650x650x19 #"
"Structural Framing",STR_SHS,"SHS650x650x22 #"
"Structural Framing",STR_SHS,"SHS650x650x25 #"
"Structural Framing",STR_SHS,"SHS650x650x28 #"
"Structural Framing",STR_SHS,"SHS650x650x32 #"
"Structural Framing",STR_SHS,"SHS650x650x36 #"
"Structural Framing",STR_SHS,"SHS650x650x40 #"
"Structural Framing",STR_SHS,"SHS650x650x45 #"
"Structural Framing",STR_SHS,"SHS650x650x50 #"
"Structural Framing",STR_SHS,"SHS650x650x55 #"
"Structural Framing",STR_SHS,"SHS650x650x60 #"
"Structural Framing",STR_SHS,"SHS650x650x65 #"
"Structural Framing",STR_SHS,"SHS700x700x16 #"
"Structural Framing",STR_SHS,"SHS700x700x19 #"
"Structural Framing",STR_SHS,"SHS700x700x22 #"
"Structural Framing",STR_SHS,"SHS700x700x25 #"
"Structural Framing",STR_SHS,"SHS700x700x28 #"
"Structural Framing",STR_SHS,"SHS700x700x32 #"
"Structural Framing",STR_SHS,"SHS700x700x36 #"
"Structural Framing",STR_SHS,"SHS700x700x40 #"
"Structural Framing",STR_SHS,"SHS700x700x45 #"
"Structural Framing",STR_SHS,"SHS700x700x50 #"
"Structural Framing",STR_SHS,"SHS700x700x55 #"
"Structural Framing",STR_SHS,"SHS700x700x60 #"
"Structural Framing",STR_SHS,"SHS700x700x65 #"
"Structural Framing",STR_SHS,"SHS700x700x70 #"
"Structural Framing",STR_SHS,"SHS70x70x3 #"
"Structural Framing",STR_SHS,SHS70x70x3.2
"Structural Framing",STR_SHS,"SHS70x70x3.6 #"
"Structural Framing",STR_SHS,SHS70x70x4
"Structural Framing",STR_SHS,SHS70x70x5
"Structural Framing",STR_SHS,SHS70x70x6.3
"Structural Framing",STR_SHS,"SHS70x70x7.1 #"
"Structural Framing",STR_SHS,SHS70x70x8
"Structural Framing",STR_SHS,"SHS70x70x8.8 #"
"Structural Framing",STR_SHS,"SHS750x750x16 #"
"Structural Framing",STR_SHS,"SHS750x750x19 #"
"Structural Framing",STR_SHS,"SHS750x750x22 #"
"Structural Framing",STR_SHS,"SHS750x750x25 #"
"Structural Framing",STR_SHS,"SHS750x750x28 #"
"Structural Framing",STR_SHS,"SHS750x750x32 #"
"Structural Framing",STR_SHS,"SHS750x750x36 #"
"Structural Framing",STR_SHS,"SHS750x750x40 #"
"Structural Framing",STR_SHS,"SHS750x750x45 #"
"Structural Framing",STR_SHS,"SHS750x750x50 #"
"Structural Framing",STR_SHS,"SHS750x750x55 #"
"Structural Framing",STR_SHS,"SHS750x750x60 #"
"Structural Framing",STR_SHS,"SHS750x750x65 #"
"Structural Framing",STR_SHS,"SHS750x750x70 #"
"Structural Framing",STR_SHS,"SHS80x80x10 #"
"Structural Framing",STR_SHS,"SHS80x80x12.5 #"
"Structural Framing",STR_SHS,"SHS80x80x3 #"
"Structural Framing",STR_SHS,SHS80x80x3.2
"Structural Framing",STR_SHS,"SHS80x80x3.6 #"
"Structural Framing",STR_SHS,SHS80x80x4
"Structural Framing",STR_SHS,SHS80x80x5
"Structural Framing",STR_SHS,SHS80x80x6.3
"Structural Framing",STR_SHS,"SHS80x80x7.1 #"
"Structural Framing",STR_SHS,SHS80x80x8
"Structural Framing",STR_SHS,"SHS80x80x8.8 #"
"Structural Framing",STR_SHS,"SHS90x90x10 #"
"Structural Framing",STR_SHS,"SHS90x90x12.5 #"
"Structural Framing",STR_SHS,"SHS90x90x3.6 #"
"Structural Framing",STR_SHS,SHS90x90x4
"Structural Framing",STR_SHS,SHS90x90x5
"Structural Framing",STR_SHS,SHS90x90x6.3
"Structural Framing",STR_SHS,"SHS90x90x7.1 #"
"Structural Framing",STR_SHS,SHS90x90x8
"Structural Framing",STR_SHS,"SHS90x90x8.8 #"
"Structural Framing",STR_SHS.0001,SHS40x40x3.0
"Structural Framing","STR_UB-Universal Beams",UB1016x305x222
"Structural Framing","STR_UB-Universal Beams",UB1016x305x249
"Structural Framing","STR_UB-Universal Beams",UB1016x305x272
"Structural Framing","STR_UB-Universal Beams",UB1016x305x314
"Structural Framing","STR_UB-Universal Beams",UB1016x305x349
"Structural Framing","STR_UB-Universal Beams",UB1016x305x393
"Structural Framing","STR_UB-Universal Beams",UB1016x305x437
"Structural Framing","STR_UB-Universal Beams",UB1016x305x487
"Structural Framing","STR_UB-Universal Beams",UB127x76x13
"Structural Framing","STR_UB-Universal Beams",UB152x89x16
"Structural Framing","STR_UB-Universal Beams",UB178x102x19
"Structural Framing","STR_UB-Universal Beams",UB203x102x23
"Structural Framing","STR_UB-Universal Beams",UB203x133x25
"Structural Framing","STR_UB-Universal Beams",UB203x133x30
"Structural Framing","STR_UB-Universal Beams",UB254x102x22
"Structural Framing","STR_UB-Universal Beams",UB254x102x25
"Structural Framing","STR_UB-Universal Beams",UB254x102x28
"Structural Framing","STR_UB-Universal Beams",UB254x146x31
"Structural Framing","STR_UB-Universal Beams",UB254x146x37
"Structural Framing","STR_UB-Universal Beams",UB254x146x43
"Structural Framing","STR_UB-Universal Beams",UB305x102x25
"Structural Framing","STR_UB-Universal Beams",UB305x102x28
"Structural Framing","STR_UB-Universal Beams",UB305x102x33
"Structural Framing","STR_UB-Universal Beams",UB305x127x37
"Structural Framing","STR_UB-Universal Beams",UB305x127x42
"Structural Framing","STR_UB-Universal Beams",UB305x127x48
"Structural Framing","STR_UB-Universal Beams",UB305x165x40
"Structural Framing","STR_UB-Universal Beams",UB305x165x46
"Structural Framing","STR_UB-Universal Beams",UB305x165x54
"Structural Framing","STR_UB-Universal Beams",UB356x127x33
"Structural Framing","STR_UB-Universal Beams",UB356x127x39
"Structural Framing","STR_UB-Universal Beams",UB356x171x45
"Structural Framing","STR_UB-Universal Beams",UB356x171x51
"Structural Framing","STR_UB-Universal Beams",UB356x171x57
"Structural Framing","STR_UB-Universal Beams",UB356x171x67
"Structural Framing","STR_UB-Universal Beams",UB406x140x39
"Structural Framing","STR_UB-Universal Beams",UB406x140x46
"Structural Framing","STR_UB-Universal Beams",UB406x178x54
"Structural Framing","STR_UB-Universal Beams",UB406x178x60
"Structural Framing","STR_UB-Universal Beams",UB406x178x67
"Structural Framing","STR_UB-Universal Beams",UB406x178x74
"Structural Framing","STR_UB-Universal Beams",UB457x152x52
"Structural Framing","STR_UB-Universal Beams",UB457x152x60
"Structural Framing","STR_UB-Universal Beams",UB457x152x67
"Structural Framing","STR_UB-Universal Beams",UB457x152x74
"Structural Framing","STR_UB-Universal Beams",UB457x152x82
"Structural Framing","STR_UB-Universal Beams",UB457x191x67
"Structural Framing","STR_UB-Universal Beams",UB457x191x74
"Structural Framing","STR_UB-Universal Beams",UB457x191x82
"Structural Framing","STR_UB-Universal Beams",UB457x191x89
"Structural Framing","STR_UB-Universal Beams",UB457x191x98
"Structural Framing","STR_UB-Universal Beams",UB533x210x101
"Structural Framing","STR_UB-Universal Beams",UB533x210x109
"Structural Framing","STR_UB-Universal Beams",UB533x210x122
"Structural Framing","STR_UB-Universal Beams",UB533x210x82
"Structural Framing","STR_UB-Universal Beams",UB533x210x92
"Structural Framing","STR_UB-Universal Beams",UB610x229x101
"Structural Framing","STR_UB-Universal Beams",UB610x229x113
"Structural Framing","STR_UB-Universal Beams",UB610x229x125
"Structural Framing","STR_UB-Universal Beams",UB610x229x140
"Structural Framing","STR_UB-Universal Beams",UB610x305x149
"Structural Framing","STR_UB-Universal Beams",UB610x305x179
"Structural Framing","STR_UB-Universal Beams",UB610x305x238
"Structural Framing","STR_UB-Universal Beams",UB686x254x125
"Structural Framing","STR_UB-Universal Beams",UB686x254x140
"Structural Framing","STR_UB-Universal Beams",UB686x254x152
"Structural Framing","STR_UB-Universal Beams",UB686x254x170
"Structural Framing","STR_UB-Universal Beams",UB762x267x134
"Structural Framing","STR_UB-Universal Beams",UB762x267x147
"Structural Framing","STR_UB-Universal Beams",UB762x267x173
"Structural Framing","STR_UB-Universal Beams",UB762x267x197
"Structural Framing","STR_UB-Universal Beams",UB838x292x176
"Structural Framing","STR_UB-Universal Beams",UB838x292x194
"Structural Framing","STR_UB-Universal Beams",UB838x292x226
"Structural Framing","STR_UB-Universal Beams",UB914x305x201
"Structural Framing","STR_UB-Universal Beams",UB914x305x224
"Structural Framing","STR_UB-Universal Beams",UB914x305x253
"Structural Framing","STR_UB-Universal Beams",UB914x305x289
"Structural Framing","STR_UB-Universal Beams",UB914x419x343
"Structural Framing","STR_UB-Universal Beams",UB914x419x388
"Structural Framing","STR_UC-Universal Beams",UC152x152x23
"Structural Framing","STR_UC-Universal Beams",UC152x152x30
"Structural Framing","STR_UC-Universal Beams",UC152x152x37
"Structural Framing","STR_UC-Universal Beams",UC203x203x46
"Structural Framing","STR_UC-Universal Beams",UC203x203x52
"Structural Framing","STR_UC-Universal Beams",UC203x203x60
"Structural Framing","STR_UC-Universal Beams",UC203x203x71
"Structural Framing","STR_UC-Universal Beams",UC203x203x86
"Structural Framing","STR_UC-Universal Beams",UC254x254x107
"Structural Framing","STR_UC-Universal Beams",UC254x254x132
"Structural Framing","STR_UC-Universal Beams",UC254x254x167
"Structural Framing","STR_UC-Universal Beams",UC254x254x73
"Structural Framing","STR_UC-Universal Beams",UC254x254x89
"Structural Framing","STR_UC-Universal Beams",UC305x305x118
"Structural Framing","STR_UC-Universal Beams",UC305x305x137
"Structural Framing","STR_UC-Universal Beams",UC305x305x158
"Structural Framing","STR_UC-Universal Beams",UC305x305x198
"Structural Framing","STR_UC-Universal Beams",UC305x305x240
"Structural Framing","STR_UC-Universal Beams",UC305x305x283
"Structural Framing","STR_UC-Universal Beams",UC305x305x97
"Structural Framing","STR_UC-Universal Beams",UC356x368x129
"Structural Framing","STR_UC-Universal Beams",UC356x368x153
"Structural Framing","STR_UC-Universal Beams",UC356x368x177
"Structural Framing","STR_UC-Universal Beams",UC356x368x202
"Structural Framing","STR_UC-Universal Beams",UC356x406x235
"Structural Framing","STR_UC-Universal Beams",UC356x406x287
"Structural Framing","STR_UC-Universal Beams",UC356x406x340
"Structural Framing","STR_UC-Universal Beams",UC356x406x393
"Structural Framing","STR_UC-Universal Beams",UC356x406x467
"Structural Framing","STR_UC-Universal Beams",UC356x406x551
"Structural Framing","STR_UC-Universal Beams",UC356x406x634
"Structural Framing","STR_UKA-UK Angles",UKA100x100x10
"Structural Framing","STR_UKA-UK Angles",UKA100x100x12
"Structural Framing","STR_UKA-UK Angles","UKA100x100x15 +"
"Structural Framing","STR_UKA-UK Angles",UKA100x100x8
"Structural Framing","STR_UKA-UK Angles",UKA100x50x6
"Structural Framing","STR_UKA-UK Angles",UKA100x50x8
"Structural Framing","STR_UKA-UK Angles","UKA100x65x10 +"
"Structural Framing","STR_UKA-UK Angles","UKA100x65x7 +"
"Structural Framing","STR_UKA-UK Angles","UKA100x65x8 +"
"Structural Framing","STR_UKA-UK Angles",UKA100x75x10
"Structural Framing","STR_UKA-UK Angles",UKA100x75x12
"Structural Framing","STR_UKA-UK Angles",UKA100x75x8
"Structural Framing","STR_UKA-UK Angles",UKA120x120x10
"Structural Framing","STR_UKA-UK Angles",UKA120x120x12
"Structural Framing","STR_UKA-UK Angles","UKA120x120x15 +"
"Structural Framing","STR_UKA-UK Angles","UKA120x120x8 +"
"Structural Framing","STR_UKA-UK Angles",UKA125x75x10
"Structural Framing","STR_UKA-UK Angles",UKA125x75x12
"Structural Framing","STR_UKA-UK Angles",UKA125x75x8
"Structural Framing","STR_UKA-UK Angles",UKA150x150x10
"Structural Framing","STR_UKA-UK Angles",UKA150x150x12
"Structural Framing","STR_UKA-UK Angles",UKA150x150x15
"Structural Framing","STR_UKA-UK Angles","UKA150x150x18 +"
"Structural Framing","STR_UKA-UK Angles",UKA150x75x10
"Structural Framing","STR_UKA-UK Angles",UKA150x75x12
"Structural Framing","STR_UKA-UK Angles",UKA150x75x15
"Structural Framing","STR_UKA-UK Angles",UKA150x90x10
"Structural Framing","STR_UKA-UK Angles",UKA150x90x12
"Structural Framing","STR_UKA-UK Angles",UKA150x90x15
"Structural Framing","STR_UKA-UK Angles",UKA200x100x10
"Structural Framing","STR_UKA-UK Angles",UKA200x100x12
"Structural Framing","STR_UKA-UK Angles",UKA200x100x15
"Structural Framing","STR_UKA-UK Angles",UKA200x150x12
"Structural Framing","STR_UKA-UK Angles",UKA200x150x15
"Structural Framing","STR_UKA-UK Angles","UKA200x150x18 +"
"Structural Framing","STR_UKA-UK Angles",UKA200x200x16
"Structural Framing","STR_UKA-UK Angles",UKA200x200x18
"Structural Framing","STR_UKA-UK Angles",UKA200x200x20
"Structural Framing","STR_UKA-UK Angles",UKA200x200x24
"Structural Framing","STR_UKA-UK Angles",UKA20x20x3
"Structural Framing","STR_UKA-UK Angles",UKA25x25x3
"Structural Framing","STR_UKA-UK Angles",UKA25x25x4
"Structural Framing","STR_UKA-UK Angles",UKA30x20x3
"Structural Framing","STR_UKA-UK Angles",UKA30x20x4
"Structural Framing","STR_UKA-UK Angles",UKA30x30x3
"Structural Framing","STR_UKA-UK Angles",UKA30x30x4
"Structural Framing","STR_UKA-UK Angles",UKA35x35x4
"Structural Framing","STR_UKA-UK Angles",UKA40x20x4
"Structural Framing","STR_UKA-UK Angles",UKA40x25x4
"Structural Framing","STR_UKA-UK Angles",UKA40x40x4
"Structural Framing","STR_UKA-UK Angles",UKA40x40x5
"Structural Framing","STR_UKA-UK Angles",UKA45x30x4
"Structural Framing","STR_UKA-UK Angles",UKA45x45x5
"Structural Framing","STR_UKA-UK Angles",UKA50x30x5
"Structural Framing","STR_UKA-UK Angles",UKA50x50x4
"Structural Framing","STR_UKA-UK Angles",UKA50x50x5
"Structural Framing","STR_UKA-UK Angles",UKA50x50x6
"Structural Framing","STR_UKA-UK Angles",UKA60x30x5
"Structural Framing","STR_UKA-UK Angles",UKA60x40x5
"Structural Framing","STR_UKA-UK Angles",UKA60x40x6
"Structural Framing","STR_UKA-UK Angles",UKA60x60x5
"Structural Framing","STR_UKA-UK Angles",UKA60x60x6
"Structural Framing","STR_UKA-UK Angles",UKA60x60x8
"Structural Framing","STR_UKA-UK Angles",UKA65x50x5
"Structural Framing","STR_UKA-UK Angles",UKA65x65x7
"Structural Framing","STR_UKA-UK Angles",UKA70x50x6
"Structural Framing","STR_UKA-UK Angles",UKA70x70x6
"Structural Framing","STR_UKA-UK Angles",UKA70x70x7
"Structural Framing","STR_UKA-UK Angles",UKA75x50x6
"Structural Framing","STR_UKA-UK Angles",UKA75x50x8
"Structural Framing","STR_UKA-UK Angles",UKA75x75x6
"Structural Framing","STR_UKA-UK Angles",UKA75x75x8
"Structural Framing","STR_UKA-UK Angles",UKA80x40x6
"Structural Framing","STR_UKA-UK Angles",UKA80x40x8
"Structural Framing","STR_UKA-UK Angles",UKA80x60x7
"Structural Framing","STR_UKA-UK Angles",UKA80x80x10
"Structural Framing","STR_UKA-UK Angles",UKA80x80x8
"Structural Framing","STR_UKA-UK Angles",UKA90x90x10
"Structural Framing","STR_UKA-UK Angles","UKA90x90x12 +"
"Structural Framing","STR_UKA-UK Angles",UKA90x90x7
"Structural Framing","STR_UKA-UK Angles",UKA90x90x8
"Structural Framing","STR_UKB-UK Beams",UB457x191x133
"Structural Framing","STR_UKB-UK Beams","UKB1016x305x222 +"
"Structural Framing","STR_UKB-UK Beams","UKB1016x305x249 +"
"Structural Framing","STR_UKB-UK Beams","UKB1016x305x272 +"
"Structural Framing","STR_UKB-UK Beams","UKB1016x305x314 +"
"Structural Framing","STR_UKB-UK Beams","UKB1016x305x349 +"
"Structural Framing","STR_UKB-UK Beams","UKB1016x305x393 +"
"Structural Framing","STR_UKB-UK Beams","UKB1016x305x437 +"
"Structural Framing","STR_UKB-UK Beams","UKB1016x305x487 +"
"Structural Framing","STR_UKB-UK Beams",UKB127x76x13
"Structural Framing","STR_UKB-UK Beams",UKB152x89x16
"Structural Framing","STR_UKB-UK Beams",UKB178x102x19
"Structural Framing","STR_UKB-UK Beams",UKB203x102x23
"Structural Framing","STR_UKB-UK Beams",UKB203x133x25
"Structural Framing","STR_UKB-UK Beams",UKB203x133x30
"Structural Framing","STR_UKB-UK Beams",UKB254x102x22
"Structural Framing","STR_UKB-UK Beams",UKB254x102x25
"Structural Framing","STR_UKB-UK Beams","UKB254x102x25 (1)"
"Structural Framing","STR_UKB-UK Beams","UKB254x102x25 (2)"
"Structural Framing","STR_UKB-UK Beams",UKB254x102x28
"Structural Framing","STR_UKB-UK Beams",UKB254x146x31
"Structural Framing","STR_UKB-UK Beams","UKB254x146x31 (2)"
"Structural Framing","STR_UKB-UK Beams",UKB254x146x37
"Structural Framing","STR_UKB-UK Beams",UKB254x146x43
"Structural Framing","STR_UKB-UK Beams",UKB305x102x25
"Structural Framing","STR_UKB-UK Beams",UKB305x102x28
"Structural Framing","STR_UKB-UK Beams",UKB305x102x33
"Structural Framing","STR_UKB-UK Beams",UKB305x127x37
"Structural Framing","STR_UKB-UK Beams",UKB305x127x42
"Structural Framing","STR_UKB-UK Beams",UKB305x127x48
"Structural Framing","STR_UKB-UK Beams",UKB305x165x40
"Structural Framing","STR_UKB-UK Beams","UKB305x165x40 (1)"
"Structural Framing","STR_UKB-UK Beams",UKB305x165x46
"Structural Framing","STR_UKB-UK Beams",UKB305x165x54
"Structural Framing","STR_UKB-UK Beams",UKB356x127x33
"Structural Framing","STR_UKB-UK Beams",UKB356x127x39
"Structural Framing","STR_UKB-UK Beams",UKB356x171x45
"Structural Framing","STR_UKB-UK Beams",UKB356x171x51
"Structural Framing","STR_UKB-UK Beams",UKB356x171x57
"Structural Framing","STR_UKB-UK Beams",UKB356x171x67
"Structural Framing","STR_UKB-UK Beams",UKB406x140x39
"Structural Framing","STR_UKB-UK Beams","UKB406x140x39 (1)"
"Structural Framing","STR_UKB-UK Beams","UKB406x140x39 (2)"
"Structural Framing","STR_UKB-UK Beams",UKB406x140x46
"Structural Framing","STR_UKB-UK Beams","UKB406x140x46 (1)"
"Structural Framing","STR_UKB-UK Beams","UKB406x140x46 (2)"
"Structural Framing","STR_UKB-UK Beams","UKB406x140x46 (3)"
"Structural Framing","STR_UKB-UK Beams","UKB406x140x53 +"
"Structural Framing","STR_UKB-UK Beams",UKB406x178x54
"Structural Framing","STR_UKB-UK Beams",UKB406x178x60
"Structural Framing","STR_UKB-UK Beams",UKB406x178x67
"Structural Framing","STR_UKB-UK Beams",UKB406x178x74
"Structural Framing","STR_UKB-UK Beams","UKB406x178x85 +"
"Structural Framing","STR_UKB-UK Beams",UKB457x152x52
"Structural Framing","STR_UKB-UK Beams",UKB457x152x60
"Structural Framing","STR_UKB-UK Beams","UKB457x152x60 2"
"Structural Framing","STR_UKB-UK Beams",UKB457x152x67
"Structural Framing","STR_UKB-UK Beams",UKB457x152x74
"Structural Framing","STR_UKB-UK Beams","UKB457x152x74 (2)"
"Structural Framing","STR_UKB-UK Beams",UKB457x152x82
"Structural Framing","STR_UKB-UK Beams","UKB457x191x106 +"
"Structural Framing","STR_UKB-UK Beams","UKB457x191x133 +"
"Structural Framing","STR_UKB-UK Beams","UKB457x191x161 +"
"Structural Framing","STR_UKB-UK Beams",UKB457x191x67
"Structural Framing","STR_UKB-UK Beams","UKB457x191x67 (2)"
"Structural Framing","STR_UKB-UK Beams",UKB457x191x74
"Structural Framing","STR_UKB-UK Beams",UKB457x191x82
"Structural Framing","STR_UKB-UK Beams","UKB457x191x82 2"
"Structural Framing","STR_UKB-UK Beams",UKB457x191x89
"Structural Framing","STR_UKB-UK Beams",UKB457x191x98
"Structural Framing","STR_UKB-UK Beams","UKB533x165x66 +"
"Structural Framing","STR_UKB-UK Beams","UKB533x165x74 +"
"Structural Framing","STR_UKB-UK Beams","UKB533x165x85 +"
"Structural Framing","STR_UKB-UK Beams",UKB533x210x101
"Structural Framing","STR_UKB-UK Beams",UKB533x210x109
"Structural Framing","STR_UKB-UK Beams",UKB533x210x122
"Structural Framing","STR_UKB-UK Beams","UKB533x210x138 +"
"Structural Framing","STR_UKB-UK Beams",UKB533x210x82
"Structural Framing","STR_UKB-UK Beams","UKB533x210x82 MECD Roof"
"Structural Framing","STR_UKB-UK Beams",UKB533x210x92
"Structural Framing","STR_UKB-UK Beams","UKB533x210x92 2"
"Structural Framing","STR_UKB-UK Beams","UKB533x312x150 +"
"Structural Framing","STR_UKB-UK Beams","UKB533x312x182 +"
"Structural Framing","STR_UKB-UK Beams","UKB533x312x219 +"
"Structural Framing","STR_UKB-UK Beams",UKB533x312x272
"Structural Framing","STR_UKB-UK Beams","UKB533x312x272 +"
"Structural Framing","STR_UKB-UK Beams","UKB610x178x100 +"
"Structural Framing","STR_UKB-UK Beams","UKB610x178x82 +"
"Structural Framing","STR_UKB-UK Beams","UKB610x178x92 +"
"Structural Framing","STR_UKB-UK Beams",UKB610x229x101
"Structural Framing","STR_UKB-UK Beams","UKB610x229x101 MECD Roof"
"Structural Framing","STR_UKB-UK Beams",UKB610x229x113
"Structural Framing","STR_UKB-UK Beams","UKB610x229x113 (1)"
"Structural Framing","STR_UKB-UK Beams","UKB610x229x113 (2)"
"Structural Framing","STR_UKB-UK Beams","UKB610x229x113 (3)"
"Structural Framing","STR_UKB-UK Beams",UKB610x229x125
"Structural Framing","STR_UKB-UK Beams",UKB610x229x140
"Structural Framing","STR_UKB-UK Beams","UKB610x229x140 (2)"
"Structural Framing","STR_UKB-UK Beams","UKB610x229x140 MECD Roof"
"Structural Framing","STR_UKB-UK Beams",UKB610x305x149
"Structural Framing","STR_UKB-UK Beams","UKB610x305x149 (2)"
"Structural Framing","STR_UKB-UK Beams",UKB610x305x179
"Structural Framing","STR_UKB-UK Beams",UKB610x305x238
"Structural Framing","STR_UKB-UK Beams",UKB686x254x125
"Structural Framing","STR_UKB-UK Beams",UKB686x254x140
"Structural Framing","STR_UKB-UK Beams",UKB686x254x152
"Structural Framing","STR_UKB-UK Beams",UKB686x254x170
"Structural Framing","STR_UKB-UK Beams",UKB762x267x134
"Structural Framing","STR_UKB-UK Beams",UKB762x267x134.
"Structural Framing","STR_UKB-UK Beams",UKB762x267x134..
"Structural Framing","STR_UKB-UK Beams",UKB762x267x147
"Structural Framing","STR_UKB-UK Beams",UKB762x267x173
"Structural Framing","STR_UKB-UK Beams",UKB762x267x197
"Structural Framing","STR_UKB-UK Beams",UKB838x292x176
"Structural Framing","STR_UKB-UK Beams",UKB838x292x194
"Structural Framing","STR_UKB-UK Beams",UKB838x292x226
"Structural Framing","STR_UKB-UK Beams",UKB914x305x201
"Structural Framing","STR_UKB-UK Beams",UKB914x305x224
"Structural Framing","STR_UKB-UK Beams",UKB914x305x253
"Structural Framing","STR_UKB-UK Beams",UKB914x305x289
"Structural Framing","STR_UKB-UK Beams",UKB914x419x343
"Structural Framing","STR_UKB-UK Beams",UKB914x419x388
"Structural Framing","STR_UKB-UK Beams1",UKB457x191x98
"Structural Framing","STR_UKB-UK Beams1",UKB533x210x101
"Structural Framing","STR_UKB-UK Beams1","UKB533x312x272 +"
"Structural Framing","STR_UKB-UK Beams1",UKB762x267x173
"Structural Framing","STR_UKB-UK Beams1",UKB914x305x253
"Structural Framing","STR_UKC-UK Beams",UC254x254x89
"Structural Framing","STR_UKC-UK Beams",UKC152x152x23
"Structural Framing","STR_UKC-UK Beams",UKC152x152x30
"Structural Framing","STR_UKC-UK Beams",UKC152x152x37
"Structural Framing","STR_UKC-UK Beams","UKC152x152x44 +"
